sno,Name,symbol,date,value
1163,Ethereum,ETH,21/10/2020 00:00,390.38
1164,Ethereum,ETH,22/10/2020 00:00,413.98
1165,Ethereum,ETH,23/10/2020 00:00,409.11
1166,Ethereum,ETH,24/10/2020 00:00,412.14
1167,Ethereum,ETH,25/10/2020 00:00,405.86
1168,Ethereum,ETH,26/10/2020 00:00,392.52
1169,Ethereum,ETH,27/10/2020 00:00,403.45
1170,Ethereum,ETH,28/10/2020 00:00,388.23
1171,Ethereum,ETH,29/10/2020 00:00,387.13
1172,Ethereum,ETH,30/10/2020 00:00,382.49
1173,Ethereum,ETH,31/10/2020 00:00,386.46
1174,Ethereum,ETH,01/11/2020 00:00,396.67
1175,Ethereum,ETH,02/11/2020 00:00,383.02
1176,Ethereum,ETH,03/11/2020 00:00,387.88
1177,Ethereum,ETH,04/11/2020 00:00,402.49
1178,Ethereum,ETH,05/11/2020 00:00,416.69
1179,Ethereum,ETH,06/11/2020 00:00,455.91
1180,Ethereum,ETH,07/11/2020 00:00,435.21
1181,Ethereum,ETH,08/11/2020 00:00,454.3
1182,Ethereum,ETH,09/11/2020 00:00,444.32
1183,Ethereum,ETH,10/11/2020 00:00,450.34
1184,Ethereum,ETH,11/11/2020 00:00,463.09
1185,Ethereum,ETH,12/11/2020 00:00,462.39
1186,Ethereum,ETH,13/11/2020 00:00,476.43
1187,Ethereum,ETH,14/11/2020 00:00,460.89
1188,Ethereum,ETH,15/11/2020 00:00,448.08
1189,Ethereum,ETH,16/11/2020 00:00,460.55
1190,Ethereum,ETH,17/11/2020 00:00,482.15
1191,Ethereum,ETH,18/11/2020 00:00,478.41
1192,Ethereum,ETH,19/11/2020 00:00,471.25
1193,Ethereum,ETH,20/11/2020 00:00,510.12
1194,Ethereum,ETH,21/11/2020 00:00,552.35
1195,Ethereum,ETH,22/11/2020 00:00,560.03
1196,Ethereum,ETH,23/11/2020 00:00,608.58
1197,Ethereum,ETH,24/11/2020 00:00,604.97
1198,Ethereum,ETH,25/11/2020 00:00,569.5
1199,Ethereum,ETH,26/11/2020 00:00,519.83
1200,Ethereum,ETH,27/11/2020 00:00,518.68
1201,Ethereum,ETH,28/11/2020 00:00,537.52
1202,Ethereum,ETH,29/11/2020 00:00,576.3
1203,Ethereum,ETH,30/11/2020 00:00,616.66
1204,Ethereum,ETH,01/12/2020 00:00,585.26
1205,Ethereum,ETH,02/12/2020 00:00,596.89
1206,Ethereum,ETH,03/12/2020 00:00,615.85
1207,Ethereum,ETH,04/12/2020 00:00,567.24
1208,Ethereum,ETH,05/12/2020 00:00,596.8
1209,Ethereum,ETH,06/12/2020 00:00,601.54
1210,Ethereum,ETH,07/12/2020 00:00,591.28
1211,Ethereum,ETH,08/12/2020 00:00,554.94
1212,Ethereum,ETH,09/12/2020 00:00,573.09
1213,Ethereum,ETH,10/12/2020 00:00,558.99
1214,Ethereum,ETH,11/12/2020 00:00,544.43
1215,Ethereum,ETH,12/12/2020 00:00,568.04
1216,Ethereum,ETH,13/12/2020 00:00,590.7
1217,Ethereum,ETH,14/12/2020 00:00,586.29
1218,Ethereum,ETH,15/12/2020 00:00,588.64
1219,Ethereum,ETH,16/12/2020 00:00,637.18
1220,Ethereum,ETH,17/12/2020 00:00,642.7
1221,Ethereum,ETH,18/12/2020 00:00,653.85
1222,Ethereum,ETH,19/12/2020 00:00,658.03
1223,Ethereum,ETH,20/12/2020 00:00,638.18
1224,Ethereum,ETH,21/12/2020 00:00,607.58
1225,Ethereum,ETH,22/12/2020 00:00,636.45
1226,Ethereum,ETH,23/12/2020 00:00,585.56
1227,Ethereum,ETH,24/12/2020 00:00,612.31
1228,Ethereum,ETH,25/12/2020 00:00,626.82
1229,Ethereum,ETH,26/12/2020 00:00,637.44
1230,Ethereum,ETH,27/12/2020 00:00,685.11
1231,Ethereum,ETH,28/12/2020 00:00,730.41
1232,Ethereum,ETH,29/12/2020 00:00,732
1233,Ethereum,ETH,30/12/2020 00:00,752.17
1234,Ethereum,ETH,31/12/2020 00:00,736.42
1235,Ethereum,ETH,01/01/2021 00:00,728.91
1236,Ethereum,ETH,02/01/2021 00:00,774.56
1237,Ethereum,ETH,03/01/2021 00:00,978.28
1238,Ethereum,ETH,04/01/2021 00:00,1041.43
1239,Ethereum,ETH,05/01/2021 00:00,1099.56
1240,Ethereum,ETH,06/01/2021 00:00,1208.42
1241,Ethereum,ETH,07/01/2021 00:00,1224.87
1242,Ethereum,ETH,08/01/2021 00:00,1216.93
1243,Ethereum,ETH,09/01/2021 00:00,1276
1244,Ethereum,ETH,10/01/2021 00:00,1254.25
1245,Ethereum,ETH,11/01/2021 00:00,1087.01
1246,Ethereum,ETH,12/01/2021 00:00,1050.16
1247,Ethereum,ETH,13/01/2021 00:00,1129.89
1248,Ethereum,ETH,14/01/2021 00:00,1231.62
1249,Ethereum,ETH,15/01/2021 00:00,1168.53
1250,Ethereum,ETH,16/01/2021 00:00,1227.83
1251,Ethereum,ETH,17/01/2021 00:00,1232.45
1252,Ethereum,ETH,18/01/2021 00:00,1258.45
1253,Ethereum,ETH,19/01/2021 00:00,1365.36
1254,Ethereum,ETH,20/01/2021 00:00,1376.99
1255,Ethereum,ETH,21/01/2021 00:00,1110.96
1256,Ethereum,ETH,22/01/2021 00:00,1232.62
1257,Ethereum,ETH,23/01/2021 00:00,1233.6
1258,Ethereum,ETH,24/01/2021 00:00,1392.51
1259,Ethereum,ETH,25/01/2021 00:00,1317.88
1260,Ethereum,ETH,26/01/2021 00:00,1365.97
1261,Ethereum,ETH,27/01/2021 00:00,1239.03
1262,Ethereum,ETH,28/01/2021 00:00,1329.69
1263,Ethereum,ETH,29/01/2021 00:00,1379.5
1264,Ethereum,ETH,30/01/2021 00:00,1378.05
1265,Ethereum,ETH,31/01/2021 00:00,1312.55
1266,Ethereum,ETH,01/02/2021 00:00,1374.17
1267,Ethereum,ETH,02/02/2021 00:00,1511.87
1268,Ethereum,ETH,03/02/2021 00:00,1664.49
1269,Ethereum,ETH,04/02/2021 00:00,1595.67
1270,Ethereum,ETH,05/02/2021 00:00,1719.19
1271,Ethereum,ETH,06/02/2021 00:00,1676.35
1272,Ethereum,ETH,07/02/2021 00:00,1611.62
1273,Ethereum,ETH,08/02/2021 00:00,1750.15
1274,Ethereum,ETH,09/02/2021 00:00,1769.13
1275,Ethereum,ETH,10/02/2021 00:00,1740.78
1276,Ethereum,ETH,11/02/2021 00:00,1785.62
1277,Ethereum,ETH,12/02/2021 00:00,1840.26
1278,Ethereum,ETH,13/02/2021 00:00,1814.96
1279,Ethereum,ETH,14/02/2021 00:00,1800.42
1280,Ethereum,ETH,15/02/2021 00:00,1779.25
1281,Ethereum,ETH,16/02/2021 00:00,1781.99
1282,Ethereum,ETH,17/02/2021 00:00,1849.88
1283,Ethereum,ETH,18/02/2021 00:00,1939.61
1284,Ethereum,ETH,19/02/2021 00:00,1955
1285,Ethereum,ETH,20/02/2021 00:00,1913
1286,Ethereum,ETH,21/02/2021 00:00,1933.53
1287,Ethereum,ETH,22/02/2021 00:00,1777.58
1288,Ethereum,ETH,23/02/2021 00:00,1577.89
1289,Ethereum,ETH,24/02/2021 00:00,1623.39
1290,Ethereum,ETH,25/02/2021 00:00,1481.75
1291,Ethereum,ETH,26/02/2021 00:00,1444.59
1292,Ethereum,ETH,27/02/2021 00:00,1458.13
1293,Ethereum,ETH,28/02/2021 00:00,1419.18
1294,Ethereum,ETH,01/03/2021 00:00,1569.86
1295,Ethereum,ETH,02/03/2021 00:00,1486.78
1296,Ethereum,ETH,03/03/2021 00:00,1567.69
1297,Ethereum,ETH,04/03/2021 00:00,1539.23
1298,Ethereum,ETH,05/03/2021 00:00,1528.31
1299,Ethereum,ETH,06/03/2021 00:00,1650.35
1300,Ethereum,ETH,07/03/2021 00:00,1726.16
1301,Ethereum,ETH,08/03/2021 00:00,1833.18
1302,Ethereum,ETH,09/03/2021 00:00,1870.51
1303,Ethereum,ETH,10/03/2021 00:00,1795.12
1304,Ethereum,ETH,11/03/2021 00:00,1825.78
1305,Ethereum,ETH,12/03/2021 00:00,1766.1
1306,Ethereum,ETH,13/03/2021 00:00,1922.35
1307,Ethereum,ETH,14/03/2021 00:00,1848.1
1308,Ethereum,ETH,15/03/2021 00:00,1793.48
1309,Ethereum,ETH,16/03/2021 00:00,1805.12
1310,Ethereum,ETH,17/03/2021 00:00,1823.58
1311,Ethereum,ETH,18/03/2021 00:00,1776.08
1312,Ethereum,ETH,19/03/2021 00:00,1809.1
1313,Ethereum,ETH,20/03/2021 00:00,1806.1
1314,Ethereum,ETH,21/03/2021 00:00,1782.98
1315,Ethereum,ETH,22/03/2021 00:00,1680.97
1316,Ethereum,ETH,23/03/2021 00:00,1668.08
1317,Ethereum,ETH,24/03/2021 00:00,1581.84
1318,Ethereum,ETH,25/03/2021 00:00,1585.74
1319,Ethereum,ETH,26/03/2021 00:00,1698.84
1320,Ethereum,ETH,27/03/2021 00:00,1712.63
1321,Ethereum,ETH,28/03/2021 00:00,1687.01
1322,Ethereum,ETH,29/03/2021 00:00,1816.74
1323,Ethereum,ETH,30/03/2021 00:00,1840.46
1324,Ethereum,ETH,31/03/2021 00:00,1919.37
1325,Ethereum,ETH,01/04/2021 00:00,1968.05
1326,Ethereum,ETH,02/04/2021 00:00,2133.69
1327,Ethereum,ETH,03/04/2021 00:00,2008.52
1328,Ethereum,ETH,04/04/2021 00:00,2075.69
1329,Ethereum,ETH,05/04/2021 00:00,2107.38
1330,Ethereum,ETH,06/04/2021 00:00,2112.21
1331,Ethereum,ETH,07/04/2021 00:00,1963.47
1332,Ethereum,ETH,08/04/2021 00:00,2080.46
1333,Ethereum,ETH,09/04/2021 00:00,2066.87
1334,Ethereum,ETH,10/04/2021 00:00,2133.49
1335,Ethereum,ETH,11/04/2021 00:00,2151.36
1336,Ethereum,ETH,12/04/2021 00:00,2137.69
1337,Ethereum,ETH,13/04/2021 00:00,2299.19
1338,Ethereum,ETH,14/04/2021 00:00,2432.6
1339,Ethereum,ETH,15/04/2021 00:00,2514.04
1340,Ethereum,ETH,16/04/2021 00:00,2422.67
1341,Ethereum,ETH,17/04/2021 00:00,2317.6
1342,Ethereum,ETH,18/04/2021 00:00,2235.64
1343,Ethereum,ETH,19/04/2021 00:00,2161.12
1344,Ethereum,ETH,20/04/2021 00:00,2330.03
1345,Ethereum,ETH,21/04/2021 00:00,2357.06
1346,Ethereum,ETH,22/04/2021 00:00,2397.94
1347,Ethereum,ETH,23/04/2021 00:00,2367.39
1348,Ethereum,ETH,24/04/2021 00:00,2213.35
1349,Ethereum,ETH,25/04/2021 00:00,2320.49
1350,Ethereum,ETH,26/04/2021 00:00,2532.6
1351,Ethereum,ETH,27/04/2021 00:00,2666.13
1352,Ethereum,ETH,28/04/2021 00:00,2748.24
1353,Ethereum,ETH,29/04/2021 00:00,2757.04
1354,Ethereum,ETH,30/04/2021 00:00,2772.42
1355,Ethereum,ETH,01/05/2021 00:00,2944.77
1356,Ethereum,ETH,02/05/2021 00:00,2949.56
1357,Ethereum,ETH,03/05/2021 00:00,3431.04
1358,Ethereum,ETH,04/05/2021 00:00,3239.01
1359,Ethereum,ETH,05/05/2021 00:00,3524.26
1360,Ethereum,ETH,06/05/2021 00:00,3489.73
1361,Ethereum,ETH,07/05/2021 00:00,3479.53
1362,Ethereum,ETH,08/05/2021 00:00,3910.26
1363,Ethereum,ETH,09/05/2021 00:00,3923.95
1364,Ethereum,ETH,10/05/2021 00:00,3945.88
1365,Ethereum,ETH,11/05/2021 00:00,4173.45
1366,Ethereum,ETH,12/05/2021 00:00,3823.21
1367,Ethereum,ETH,13/05/2021 00:00,3717.91
1368,Ethereum,ETH,14/05/2021 00:00,4075.01
1369,Ethereum,ETH,15/05/2021 00:00,3646.68
1370,Ethereum,ETH,16/05/2021 00:00,3582.1
1371,Ethereum,ETH,17/05/2021 00:00,3282.51
1372,Ethereum,ETH,18/05/2021 00:00,3375.07
1373,Ethereum,ETH,19/05/2021 00:00,2438.92
1374,Ethereum,ETH,20/05/2021 00:00,2768.62
1375,Ethereum,ETH,21/05/2021 00:00,2430.98
1376,Ethereum,ETH,22/05/2021 00:00,2294.87
1377,Ethereum,ETH,23/05/2021 00:00,2096.39
1378,Ethereum,ETH,24/05/2021 00:00,2648.43
1379,Ethereum,ETH,25/05/2021 00:00,2705.11
1380,Ethereum,ETH,26/05/2021 00:00,2884.94
1381,Ethereum,ETH,27/05/2021 00:00,2742.23
1382,Ethereum,ETH,28/05/2021 00:00,2412.1
1383,Ethereum,ETH,29/05/2021 00:00,2278.74
1384,Ethereum,ETH,30/05/2021 00:00,2385.98
1385,Ethereum,ETH,31/05/2021 00:00,2706.15
1386,Ethereum,ETH,01/06/2021 00:00,2634.57
1387,Ethereum,ETH,02/06/2021 00:00,2706.22
1388,Ethereum,ETH,03/06/2021 00:00,2857.25
1389,Ethereum,ETH,04/06/2021 00:00,2689.51
1390,Ethereum,ETH,05/06/2021 00:00,2627.73
1391,Ethereum,ETH,06/06/2021 00:00,2711.92
1392,Ethereum,ETH,07/06/2021 00:00,2592.05
1393,Ethereum,ETH,08/06/2021 00:00,2507.23
1394,Ethereum,ETH,09/06/2021 00:00,2610.18
1395,Ethereum,ETH,10/06/2021 00:00,2471.09
1396,Ethereum,ETH,11/06/2021 00:00,2354.01
1397,Ethereum,ETH,12/06/2021 00:00,2370.74
1398,Ethereum,ETH,13/06/2021 00:00,2509.33
1399,Ethereum,ETH,14/06/2021 00:00,2580.77
1400,Ethereum,ETH,15/06/2021 00:00,2543.54
1401,Ethereum,ETH,16/06/2021 00:00,2367.89
1402,Ethereum,ETH,17/06/2021 00:00,2373.28
1403,Ethereum,ETH,18/06/2021 00:00,2234.09
1404,Ethereum,ETH,19/06/2021 00:00,2164.67
1405,Ethereum,ETH,20/06/2021 00:00,2243.47
1406,Ethereum,ETH,21/06/2021 00:00,1885.49
1407,Ethereum,ETH,22/06/2021 00:00,1879.28
1408,Ethereum,ETH,23/06/2021 00:00,1968.14
1409,Ethereum,ETH,24/06/2021 00:00,1989.52
1410,Ethereum,ETH,25/06/2021 00:00,1808.82
1411,Ethereum,ETH,26/06/2021 00:00,1829.64
1412,Ethereum,ETH,27/06/2021 00:00,1982.28
1413,Ethereum,ETH,28/06/2021 00:00,2084.41
1414,Ethereum,ETH,29/06/2021 00:00,2165.33
1415,Ethereum,ETH,30/06/2021 00:00,2275.68
1416,Ethereum,ETH,01/07/2021 00:00,2106.41
1417,Ethereum,ETH,02/07/2021 00:00,2154.13
1418,Ethereum,ETH,03/07/2021 00:00,2226.99
1419,Ethereum,ETH,04/07/2021 00:00,2322.69
1420,Ethereum,ETH,05/07/2021 00:00,2196.53
1421,Ethereum,ETH,06/07/2021 00:00,2322.5
1422,Ethereum,ETH,07/07/2021 00:00,2316.57
1423,Ethereum,ETH,08/07/2021 00:00,2116.33
1424,Ethereum,ETH,09/07/2021 00:00,2146.99
1425,Ethereum,ETH,10/07/2021 00:00,2110.69
1426,Ethereum,ETH,11/07/2021 00:00,2140.45
1427,Ethereum,ETH,12/07/2021 00:00,2031.58
1428,Ethereum,ETH,13/07/2021 00:00,1940.15
1429,Ethereum,ETH,14/07/2021 00:00,1994.58
1430,Ethereum,ETH,15/07/2021 00:00,1919.51
1431,Ethereum,ETH,16/07/2021 00:00,1876.26
1432,Ethereum,ETH,17/07/2021 00:00,1899.59
1433,Ethereum,ETH,18/07/2021 00:00,1891.64
1434,Ethereum,ETH,19/07/2021 00:00,1818.73
1435,Ethereum,ETH,20/07/2021 00:00,1786.03
1436,Ethereum,ETH,21/07/2021 00:00,1995.5
1437,Ethereum,ETH,22/07/2021 00:00,2024.56
1438,Ethereum,ETH,23/07/2021 00:00,2124.25
1439,Ethereum,ETH,24/07/2021 00:00,2184.75
1440,Ethereum,ETH,25/07/2021 00:00,2189.79
1441,Ethereum,ETH,26/07/2021 00:00,2228.08
1442,Ethereum,ETH,27/07/2021 00:00,2299.49
1443,Ethereum,ETH,28/07/2021 00:00,2300.9
1444,Ethereum,ETH,29/07/2021 00:00,2382.92
1445,Ethereum,ETH,30/07/2021 00:00,2461.81
1446,Ethereum,ETH,31/07/2021 00:00,2531.05
1447,Ethereum,ETH,01/08/2021 00:00,2555.69
1448,Ethereum,ETH,02/08/2021 00:00,2606.93
1449,Ethereum,ETH,03/08/2021 00:00,2509.04
1450,Ethereum,ETH,04/08/2021 00:00,2724.78
1451,Ethereum,ETH,05/08/2021 00:00,2826.99
1452,Ethereum,ETH,06/08/2021 00:00,2891.58
1453,Ethereum,ETH,07/08/2021 00:00,3160.31
1454,Ethereum,ETH,08/08/2021 00:00,3011.85
1455,Ethereum,ETH,09/08/2021 00:00,3160.52
1456,Ethereum,ETH,10/08/2021 00:00,3141.66
1457,Ethereum,ETH,11/08/2021 00:00,3160.5
1458,Ethereum,ETH,12/08/2021 00:00,3045.96
1459,Ethereum,ETH,13/08/2021 00:00,3322.32
1460,Ethereum,ETH,14/08/2021 00:00,3263.16
1461,Ethereum,ETH,15/08/2021 00:00,3307.09
1462,Ethereum,ETH,16/08/2021 00:00,3146.53
1463,Ethereum,ETH,17/08/2021 00:00,3011.72
1464,Ethereum,ETH,18/08/2021 00:00,3014.55
1465,Ethereum,ETH,19/08/2021 00:00,3184.12
1466,Ethereum,ETH,20/08/2021 00:00,3284.82
1467,Ethereum,ETH,21/08/2021 00:00,3223.43
1468,Ethereum,ETH,22/08/2021 00:00,3238
1469,Ethereum,ETH,23/08/2021 00:00,3321.28
1470,Ethereum,ETH,24/08/2021 00:00,3170.62
1471,Ethereum,ETH,25/08/2021 00:00,3226.87
1472,Ethereum,ETH,26/08/2021 00:00,3093.2
1473,Ethereum,ETH,27/08/2021 00:00,3273.45
1474,Ethereum,ETH,28/08/2021 00:00,3244.48
1475,Ethereum,ETH,29/08/2021 00:00,3223.47
1476,Ethereum,ETH,30/08/2021 00:00,3229.64
1477,Ethereum,ETH,31/08/2021 00:00,3429.2
1478,Ethereum,ETH,01/09/2021 00:00,3826.82
1479,Ethereum,ETH,02/09/2021 00:00,3785.82
1480,Ethereum,ETH,03/09/2021 00:00,3938.11
1481,Ethereum,ETH,04/09/2021 00:00,3885.52
1482,Ethereum,ETH,05/09/2021 00:00,3950.29
1483,Ethereum,ETH,06/09/2021 00:00,3926.77
1484,Ethereum,ETH,07/09/2021 00:00,3434.57
1485,Ethereum,ETH,08/09/2021 00:00,3499
1486,Ethereum,ETH,09/09/2021 00:00,3424.93
1487,Ethereum,ETH,10/09/2021 00:00,3208.86
1488,Ethereum,ETH,11/09/2021 00:00,3267.21
1489,Ethereum,ETH,12/09/2021 00:00,3404.21
1490,Ethereum,ETH,13/09/2021 00:00,3285.35
1491,Ethereum,ETH,14/09/2021 00:00,3434.37
1492,Ethereum,ETH,15/09/2021 00:00,3613.55
1493,Ethereum,ETH,16/09/2021 00:00,3567.98
1494,Ethereum,ETH,17/09/2021 00:00,3399.81
1495,Ethereum,ETH,18/09/2021 00:00,3435.64
1496,Ethereum,ETH,19/09/2021 00:00,3328.62
1497,Ethereum,ETH,20/09/2021 00:00,2977.28
1498,Ethereum,ETH,21/09/2021 00:00,2765.9
1499,Ethereum,ETH,22/09/2021 00:00,3076.92
1500,Ethereum,ETH,23/09/2021 00:00,3152.5
1501,Ethereum,ETH,24/09/2021 00:00,2928.53
1502,Ethereum,ETH,25/09/2021 00:00,2921.73
1503,Ethereum,ETH,26/09/2021 00:00,3059.37
1504,Ethereum,ETH,27/09/2021 00:00,2925.59
1505,Ethereum,ETH,28/09/2021 00:00,2804.91
1506,Ethereum,ETH,29/09/2021 00:00,2850.45
1507,Ethereum,ETH,30/09/2021 00:00,3000.61
1508,Ethereum,ETH,01/10/2021 00:00,3309.91
1509,Ethereum,ETH,02/10/2021 00:00,3387.76
1510,Ethereum,ETH,03/10/2021 00:00,3417.73
1511,Ethereum,ETH,04/10/2021 00:00,3386.31
1512,Ethereum,ETH,05/10/2021 00:00,3515.27
1513,Ethereum,ETH,06/10/2021 00:00,3574.89
1514,Ethereum,ETH,07/10/2021 00:00,3587.47
1515,Ethereum,ETH,08/10/2021 00:00,3563.13
1516,Ethereum,ETH,09/10/2021 00:00,3574.82
1517,Ethereum,ETH,10/10/2021 00:00,3414.22
1518,Ethereum,ETH,11/10/2021 00:00,3542.12
1519,Ethereum,ETH,12/10/2021 00:00,3491.46
1520,Ethereum,ETH,13/10/2021 00:00,3607.42
1521,Ethereum,ETH,14/10/2021 00:00,3790.82
1522,Ethereum,ETH,15/10/2021 00:00,3868.99
1523,Ethereum,ETH,16/10/2021 00:00,3829.96
1524,Ethereum,ETH,17/10/2021 00:00,3846.85
1525,Ethereum,ETH,18/10/2021 00:00,3744.96
1526,Ethereum,ETH,19/10/2021 00:00,3877.03
1527,Ethereum,ETH,20/10/2021 00:00,4161.15
1528,Ethereum,ETH,21/10/2021 00:00,4052.99
1529,Ethereum,ETH,22/10/2021 00:00,3972.2
1530,Ethereum,ETH,23/10/2021 00:00,4167.12
1531,Ethereum,ETH,24/10/2021 00:00,4082.33
1532,Ethereum,ETH,25/10/2021 00:00,4220.37
1533,Ethereum,ETH,26/10/2021 00:00,4131.52
1534,Ethereum,ETH,27/10/2021 00:00,3922
1535,Ethereum,ETH,28/10/2021 00:00,4286.02
1536,Ethereum,ETH,29/10/2021 00:00,4418.89
1537,Ethereum,ETH,30/10/2021 00:00,4322.68
1538,Ethereum,ETH,31/10/2021 00:00,4287.21
1539,Ethereum,ETH,01/11/2021 00:00,4319.43
1540,Ethereum,ETH,02/11/2021 00:00,4589.89
1541,Ethereum,ETH,03/11/2021 00:00,4603.35
1542,Ethereum,ETH,04/11/2021 00:00,4532.32
1543,Ethereum,ETH,05/11/2021 00:00,4474.24
1544,Ethereum,ETH,06/11/2021 00:00,4518
1545,Ethereum,ETH,07/11/2021 00:00,4612.59
1546,Ethereum,ETH,08/11/2021 00:00,4807.98
1547,Ethereum,ETH,09/11/2021 00:00,4732.33
1548,Ethereum,ETH,10/11/2021 00:00,4628.78
1549,Ethereum,ETH,11/11/2021 00:00,4719
1550,Ethereum,ETH,12/11/2021 00:00,4665.46
1551,Ethereum,ETH,13/11/2021 00:00,4644.28
1552,Ethereum,ETH,14/11/2021 00:00,4626.5
1553,Ethereum,ETH,15/11/2021 00:00,4563.78
1554,Ethereum,ETH,16/11/2021 00:00,4209.76
1555,Ethereum,ETH,17/11/2021 00:00,4287.8
1556,Ethereum,ETH,18/11/2021 00:00,3996.9
1557,Ethereum,ETH,19/11/2021 00:00,4294.76
1558,Ethereum,ETH,20/11/2021 00:00,4412.17
1559,Ethereum,ETH,21/11/2021 00:00,4258.31
1560,Ethereum,ETH,22/11/2021 00:00,4085.97
1561,Ethereum,ETH,23/11/2021 00:00,4339.44
1562,Ethereum,ETH,24/11/2021 00:00,4269.36
1563,Ethereum,ETH,25/11/2021 00:00,4524.85
1564,Ethereum,ETH,26/11/2021 00:00,4041.2
1565,Ethereum,ETH,27/11/2021 00:00,4095.29
1566,Ethereum,ETH,28/11/2021 00:00,4294.78
1567,Ethereum,ETH,29/11/2021 00:00,4444.53
1568,Ethereum,ETH,30/11/2021 00:00,4630.26
1569,Ethereum,ETH,01/12/2021 00:00,4582.95
1570,Ethereum,ETH,02/12/2021 00:00,4511.21
1571,Ethereum,ETH,03/12/2021 00:00,4215.73
1572,Ethereum,ETH,04/12/2021 00:00,4117.25
1573,Ethereum,ETH,05/12/2021 00:00,4196.44
1574,Ethereum,ETH,06/12/2021 00:00,4347.59
1575,Ethereum,ETH,07/12/2021 00:00,4306.4
1576,Ethereum,ETH,08/12/2021 00:00,4436.91
1577,Ethereum,ETH,09/12/2021 00:00,4105.64
1578,Ethereum,ETH,10/12/2021 00:00,3897.94
1579,Ethereum,ETH,11/12/2021 00:00,4089.37
1580,Ethereum,ETH,12/12/2021 00:00,4130
1581,Ethereum,ETH,13/12/2021 00:00,3781.93
1582,Ethereum,ETH,14/12/2021 00:00,3858.99
1583,Ethereum,ETH,15/12/2021 00:00,4019.08
1584,Ethereum,ETH,16/12/2021 00:00,3958.11
1585,Ethereum,ETH,17/12/2021 00:00,3875.42
1586,Ethereum,ETH,18/12/2021 00:00,3959.93
1587,Ethereum,ETH,19/12/2021 00:00,3924.14
1588,Ethereum,ETH,20/12/2021 00:00,3944.73
1589,Ethereum,ETH,21/12/2021 00:00,4014.15
1590,Ethereum,ETH,22/12/2021 00:00,3979.51
1591,Ethereum,ETH,23/12/2021 00:00,4111.41
1592,Ethereum,ETH,24/12/2021 00:00,4046.36
1593,Ethereum,ETH,25/12/2021 00:00,4094.83
1594,Ethereum,ETH,26/12/2021 00:00,4063.56
1595,Ethereum,ETH,27/12/2021 00:00,4037.23
1596,Ethereum,ETH,28/12/2021 00:00,3792.75
1597,Ethereum,ETH,29/12/2021 00:00,3630.19
1598,Ethereum,ETH,30/12/2021 00:00,3709.27
1599,Ethereum,ETH,31/12/2021 00:00,3676.23
1600,Ethereum,ETH,01/01/2022 00:00,3765.54
1601,Ethereum,ETH,02/01/2022 00:00,3828.27
1602,Ethereum,ETH,03/01/2022 00:00,3765.89
1603,Ethereum,ETH,04/01/2022 00:00,3785.11
1604,Ethereum,ETH,05/01/2022 00:00,3540.63
1605,Ethereum,ETH,06/01/2022 00:00,3406.81
1606,Ethereum,ETH,07/01/2022 00:00,3199.24
1607,Ethereum,ETH,08/01/2022 00:00,3080.95
1608,Ethereum,ETH,09/01/2022 00:00,3151.97
1609,Ethereum,ETH,10/01/2022 00:00,3082.68
1610,Ethereum,ETH,11/01/2022 00:00,3239.72
1611,Ethereum,ETH,12/01/2022 00:00,3371.26
1612,Ethereum,ETH,13/01/2022 00:00,3240.61
1613,Ethereum,ETH,14/01/2022 00:00,3307.42
1614,Ethereum,ETH,15/01/2022 00:00,3326.04
1615,Ethereum,ETH,16/01/2022 00:00,3329.11
