sno,Name,symbol,date,value
119,Cardano,ADA,13/08/2018 00:00,0.10104
120,Cardano,ADA,14/08/2018 00:00,0.0935
121,Cardano,ADA,15/08/2018 00:00,0.09361
122,Cardano,ADA,16/08/2018 00:00,0.0946
123,Cardano,ADA,17/08/2018 00:00,0.11
124,Cardano,ADA,18/08/2018 00:00,0.09831
125,Cardano,ADA,19/08/2018 00:00,0.10143
126,Cardano,ADA,20/08/2018 00:00,0.09174
127,Cardano,ADA,21/08/2018 00:00,0.09469
128,Cardano,ADA,22/08/2018 00:00,0.08955
129,Cardano,ADA,23/08/2018 00:00,0.09232
130,Cardano,ADA,24/08/2018 00:00,0.09381
131,Cardano,ADA,25/08/2018 00:00,0.09413
132,Cardano,ADA,26/08/2018 00:00,0.09306
133,Cardano,ADA,27/08/2018 00:00,0.10051
134,Cardano,ADA,28/08/2018 00:00,0.10555
135,Cardano,ADA,29/08/2018 00:00,0.10535
136,Cardano,ADA,30/08/2018 00:00,0.10066
137,Cardano,ADA,31/08/2018 00:00,0.1017
138,Cardano,ADA,01/09/2018 00:00,0.10699
139,Cardano,ADA,02/09/2018 00:00,0.10499
140,Cardano,ADA,03/09/2018 00:00,0.10352
141,Cardano,ADA,04/09/2018 00:00,0.10521
142,Cardano,ADA,05/09/2018 00:00,0.08637
143,Cardano,ADA,06/09/2018 00:00,0.0884
144,Cardano,ADA,07/09/2018 00:00,0.08287
145,Cardano,ADA,08/09/2018 00:00,0.07749
146,Cardano,ADA,09/09/2018 00:00,0.07601
147,Cardano,ADA,10/09/2018 00:00,0.07343
148,Cardano,ADA,11/09/2018 00:00,0.0701
149,Cardano,ADA,12/09/2018 00:00,0.06627
150,Cardano,ADA,13/09/2018 00:00,0.06951
151,Cardano,ADA,14/09/2018 00:00,0.06749
152,Cardano,ADA,15/09/2018 00:00,0.06895
153,Cardano,ADA,16/09/2018 00:00,0.06988
154,Cardano,ADA,17/09/2018 00:00,0.06347
155,Cardano,ADA,18/09/2018 00:00,0.069
156,Cardano,ADA,19/09/2018 00:00,0.07218
157,Cardano,ADA,20/09/2018 00:00,0.08089
158,Cardano,ADA,21/09/2018 00:00,0.08773
159,Cardano,ADA,22/09/2018 00:00,0.08338
160,Cardano,ADA,23/09/2018 00:00,0.08986
161,Cardano,ADA,24/09/2018 00:00,0.08241
162,Cardano,ADA,25/09/2018 00:00,0.08108
163,Cardano,ADA,26/09/2018 00:00,0.07913
164,Cardano,ADA,27/09/2018 00:00,0.08629
165,Cardano,ADA,28/09/2018 00:00,0.0839
166,Cardano,ADA,29/09/2018 00:00,0.08446
167,Cardano,ADA,30/09/2018 00:00,0.08511
168,Cardano,ADA,01/10/2018 00:00,0.08467
169,Cardano,ADA,02/10/2018 00:00,0.08224
170,Cardano,ADA,03/10/2018 00:00,0.08088
171,Cardano,ADA,04/10/2018 00:00,0.08164
172,Cardano,ADA,05/10/2018 00:00,0.08339
173,Cardano,ADA,06/10/2018 00:00,0.08151
174,Cardano,ADA,07/10/2018 00:00,0.08464
175,Cardano,ADA,08/10/2018 00:00,0.08698
176,Cardano,ADA,09/10/2018 00:00,0.08659
177,Cardano,ADA,10/10/2018 00:00,0.08542
178,Cardano,ADA,11/10/2018 00:00,0.07079
179,Cardano,ADA,12/10/2018 00:00,0.0732
180,Cardano,ADA,13/10/2018 00:00,0.07374
181,Cardano,ADA,14/10/2018 00:00,0.0717
182,Cardano,ADA,15/10/2018 00:00,0.07671
183,Cardano,ADA,16/10/2018 00:00,0.07777
184,Cardano,ADA,17/10/2018 00:00,0.07994
185,Cardano,ADA,18/10/2018 00:00,0.07668
186,Cardano,ADA,19/10/2018 00:00,0.07683
187,Cardano,ADA,20/10/2018 00:00,0.07768
188,Cardano,ADA,21/10/2018 00:00,0.07721
189,Cardano,ADA,22/10/2018 00:00,0.07731
190,Cardano,ADA,23/10/2018 00:00,0.07597
191,Cardano,ADA,24/10/2018 00:00,0.07539
192,Cardano,ADA,25/10/2018 00:00,0.07478
193,Cardano,ADA,26/10/2018 00:00,0.07471
194,Cardano,ADA,27/10/2018 00:00,0.07352
195,Cardano,ADA,28/10/2018 00:00,0.07364
196,Cardano,ADA,29/10/2018 00:00,0.07019
197,Cardano,ADA,30/10/2018 00:00,0.07007
198,Cardano,ADA,31/10/2018 00:00,0.07061
199,Cardano,ADA,01/11/2018 00:00,0.07127
200,Cardano,ADA,02/11/2018 00:00,0.07311
201,Cardano,ADA,03/11/2018 00:00,0.07177
202,Cardano,ADA,04/11/2018 00:00,0.0773
203,Cardano,ADA,05/11/2018 00:00,0.07685
204,Cardano,ADA,06/11/2018 00:00,0.08168
205,Cardano,ADA,07/11/2018 00:00,0.079
